Company name,CEO,TEL,Address,Category
(유)현신환경,김용하,061-532-7279,(59008) 전라남도 해남군 황산면 학동마을길 43,[건축공사업][151094][정상]/[철근ㆍ콘크리트공사업][해남2004-10-9][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[비계ㆍ구조물해체공사업][해남2004-07-1][폐업 : 2019-12-13]/[철근ㆍ콘크리트공사업][해남2004-10-9][대업종전환]/[시설물유지관리업][해남2012-29-01][정상]
(유)혜원종합건설,박인숙,061-462-2633,(58460) 전남 영암군 삼호읍 난전리 1709-13,[토목공사업][150713][정상]/[건축공사업][150466][정상]
(유)호원건설,노기섭,063-278-4717,(54950) 전라북도 전주시 완산구 서신동 813-1,[토목공사업][14-0303][정상]/[건축공사업][14-0120][정상]
(유)호정건설,김창수,063-442-8386,(54103) 전라북도 군산시 지곡동 535-1 (유)호정건설,[토목공사업][14-0224][자진반납 : 2002-01-26]/[건축공사업][14-0317][정상]
(유)화성,임미경,063-247-1766,(54818) 전라북도 전주시 덕진구 금상동 523-7,[건축공사업][14-0741][정상]/[도장ㆍ습식방수ㆍ석공사업][전북전주2019-3-4][폐업 : 2022-01-21]/  ㄴ(주력분야:습식ㆍ방수공사)/[시설물유지관리업][전북전주2009-29-12][정상]/[습식ㆍ방수공사업][전북전주2019-3-4][대업종전환]
(유)화성종합건설,최종욱,063-243-5301,(55351) 전라북도 완주군 용진면 상운리 390-1,[토목공사업][14-0004][정상]/[건축공사업][14-0201][정상]
(유)화영종합건설,이미경,052-244-9950,(44924) 울산광역시 울주군 범서읍 구영리 750-8 1층,[건축공사업][07-0378][정상]/[지반조성ㆍ포장공사업][양산2020-14-01][정상]/  ㄴ(주력분야:포장공사)/[실내건축공사업][울산울주2022-나-36][정상]/  ㄴ(주력분야:실내건축공사)/[포장공사업][양산2020-14-01][대업종전환]/[시설물유지관리업][전북군산 2015-29-02][정상]/[금속구조물ㆍ창호ㆍ온실공사업][울산울주2018-07-38][폐업 : 2020-01-29]
(유)휴머스건설,이종상,063-242-9339,(54956) 전라북도 전주시 완산구 효자동3가 1411-10 (효자동3가),[건축공사업][14-0481][정상]
(유)휴먼건설,정복자,063-272-8347,(54959) 전라북도 전주시 완산구 효자동3가 1608-12 1층,[건축공사업][14-0630][정상]
(자)동해ENG,남은실,033-766-3930,(26455) 강원 원주시 행구동 530-8,[건축공사업][11-0670][정상]/[도장ㆍ습식방수ㆍ석공사업][원주2021-05-04][정상]/  ㄴ(주력분야:도장공사)/[도장공사업][원주2021-05-04][대업종전환]/[상ㆍ하수도설비공사업][원주2005-13-06][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][원주2005-10-14][폐업 : 2012-12-04]/[기계설비공사업][원주2009-10-02][대업종전환]/[상ㆍ하수도설비공사업][원주2005-13-06][대업종전환]/[기계가스설비공사업][원주2009-10-02][정상]/  ㄴ(주력분야:기계설비공사)/[시설물유지관리업][원주2009-29-03][정상]/[금속구조물ㆍ창호ㆍ온실공사업][원주2009-07-02][폐업 : 2011-12-01]
(주)가감디자인그룹,석주한,02-3442-7644,() 서울특별시 강남구 논현동 222-14，가감빌딩,[건축공사업][01-3580][정상]/[실내건축공사업][서초-97-01-15][대업종전환]/[실내건축공사업][서초-97-01-15][정상]/  ㄴ(주력분야:실내건축공사)
(주)가경코스모,조문희,02-2047-1320,(05839) 서울특별시 송파구 문정동 632 비동 306호,[건축공사업][01-3726][정상]/[실내건축공사업][강남-02-01-21][자진반납 : 2003-08-20]/[상ㆍ하수도설비공사업][92-서울-13-58][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[기계설비공사업][송파-12-10-05][대업종전환]/[상ㆍ하수도설비공사업][92-서울-13-58][대업종전환]/[기계가스설비공사업][송파-12-10-05][정상]/  ㄴ(주력분야:기계설비공사)/[금속구조물ㆍ창호ㆍ온실공사업][강남-03-08-09][폐업 : 2010-06-28]
(주)가나엔지니어링,이계난,031-658-2141,(17855) 경기도 평택시 비전동 1068,[건축공사업][10-3881][정상]/[조경식재ㆍ시설물공사업][평택07-18-0002][정상]/  ㄴ(주력분야:조경식재공사)/[기계설비공사업][평택10-10-0002][대업종전환]/[기계가스설비공사업][평택10-10-0002][정상]/  ㄴ(주력분야:기계설비공사)/[보링ㆍ그라우팅공사업][평택04-14-0001][폐업 : 2007-01-22]/[가스난방공사업][평택13-26-0001][정상]/  ㄴ(주력분야:난방공사(제1종))/[조경식재공사업][평택07-18-0002][대업종전환]/[조경시설물설치공사업][평택07-19-0003][폐업 : 2016-08-03]/[조경시설물설치공사업][평택07-19-0001][폐업 : 2007-02-23]/[난방시공업 제1종][평택13-26-0001][대업종전환]/[시설물유지관리업][평택16-29-0004][정상]
(주)가나종합건설,박성훈,031-832-2949,(11008) 경기도 연천군 군남면 남계리 1396,[건축공사업][10-3714][정상]
(주)가담종합건설,김일근,02-541-8690,(05828) 서울특별시 송파구 가락동 129-9,[건축공사업][01-2236][정상]
(주)가드림,"최은주,김용태",02-6732-0045,"(03169) 서울특별시 종로구 내자동 186 , 401호(내자동, 광희빌딩)",[건축공사업][01-4103][정상]
(주)가디스종합건설,박용일,041-665-2583,(32006) 충청남도 서산시 예천동 311-6,[건축공사업][16-0763][정상]
(주)가람건설,"김종연,김경순",031-8003-3346,(18469) 경기도 화성시 영천동 362-5，동익미라벨타워 909호,[건축공사업][10-3253][정상]
(주)가람제이엔에스,박성수,02-389-9983,(02829) 서울특별시 성북구 동선동5가 63 ， 101호(그랑캐슬),[건축공사업][01-4044][정상]
(주)가람종합건설,이종성,031-8017-0985,(13100) 경기도 성남시 수정구 오야동 225-7 ，3층,[건축공사업][10-2318][정상]
(주)가람종합건설,김성영,031-867-1876,"(11464) 경기도 양주시 율정동 596-17 ,301호",[건축공사업][04-1336][정상]
(주)가람종합건설,신언갑,02-422-2178,(02163) 서울특별시 중랑구 망우동 495 ， 2층 제에스2212호,[건축공사업][01-4047][정상]
(주)가림종합건설,마승화,031-582-5791,"(12411) 경기도 가평군 가평읍 읍내리 285-4 ,1층",[건축공사업][02-1531][정상]
(주)가배건설,김창길,063-229-0001,"(54977) 전라북도 전주시 완산구 중화산동2가 628-11 ,3층(중화산동2가)",[건축공사업][14-0491][정상]
(주)가보,이명규,042-542-5747,(35369) 대전광역시 서구 가수원동 1119 102호,[건축공사업][06-0752][정상]/[시설물유지관리업][대전유성2015-29-2][정상]
(주)가보건설,"최일수,송승우",033-255-3304,(24451) 강원도 춘천시 퇴계동 910-7,[건축공사업][11-0375][정상]
(주)가보이엔씨,황보영,053-424-5422,(41405) 대구광역시 북구 학정동 341,[건축공사업][03-0805][정상]/[시설물유지관리업][삼척2016-29-01][정상]/[금속구조물ㆍ창호ㆍ온실공사업][삼척2016-07-01][폐업 : 2016-07-19]
(주)가비노건설,전선진,061-843-7888,(59560) 전라남도 고흥군 도양읍 봉암리 3265 ， 202호(센트럴하이츠),[건축공사업][16-0583][정상]
(주)가산건설,김경화,070-4417-5735,(41418) 대구광역시 북구 국우동 1118-1 1층,[건축공사업][03-0892][정상]/[시설물유지관리업][강서-07-29-02][정상]
(주)가산씨에이치오아이,최평주,031-317-1028,"(14966) 경기도 시흥시 월곶동 1009-2 4층 402-1호(월곶동, 월곶중앙프라자)",[건축공사업][10-2986][정상]
(주)가야엔지니어링,김창옥,062-945-9751,(57248) 전라남도 장성군 남면 삼태리 863-4,[건축공사업][151075][정상]/[철강구조물공사업][전남장성 2020-18-01][정상]/  ㄴ(주력분야:철강구조물공사)/[강구조물공사업][전남장성 2020-18-01][대업종전환]/[시설물유지관리업][전북완주2017-29-02][정상]
(주)가야종합건설,"허한태,김녹훈",055-333-4786,(50900) 경상남도 김해시 가야로157번길 32-4， 101호 (삼계동),[건축공사업][17-0821][정상]
(주)가양건설,김정태,042-637-1665,(34561) 대전광역시 동구 홍도동 16-21,[건축공사업][06-0366][정상]
(주)가온개발,장우범,033-452-3958,(24044) 강원도 철원군 갈말읍 지포리 102-5,"[건축공사업][11-0693][정상]/[금속창호ㆍ지붕건축물조립공사업][철원2017-07-01][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사,지붕판금ㆍ건축물조립공사)/[비계ㆍ구조물해체공사업][인천남동07-07-03][대업종전환]/[구조물해체ㆍ비계공사업][인천남동07-07-03][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)/[시설물유지관리업][철원2015-29-05][정상]/[금속구조물ㆍ창호ㆍ온실공사업][철원2017-07-01][대업종전환]"
(주)가온건설,안정현,02-422-2178,"(04591) 서울특별시 중구 신당동 333-50 , 101호(신당동)",[건축공사업][01-4916][정상]
(주)가온건설산업,주영삼,051-746-0404,"(48092) 부산광역시 해운대구 우동 1434 , 606호",[건축공사업][02-1864][정상]/[지반조성ㆍ포장공사업][부산해운대2019-14-03][정상]/  ㄴ(주력분야:포장공사)/[포장공사업][부산해운대2019-14-03][대업종전환]/[시설물유지관리업][부산해운대2017-29-01][정상]
(주)가온산업개발,홍정기,041-668-8984,(31991) 충청남도 서산시 동문동 995-9,[토목공사업][13-0505][정상]/[건축공사업][150608][정상]
(주)가온씨앤에이,강민석,02-514-0379,"(06108) 서울특별시 강남구 논현동 228-9 지층1호 (논현동, 토미빌)",[건축공사업][01-3652][정상]
(주)가온종합건설,엄은숙,031-292-4326,"(16361) 경기도 수원시 장안구 율전동 305-22 , 301호",[건축공사업][05-1034][정상]
(주)가온종합건설,장미경,010-9146-****,"(52518) 경상남도 사천시 사천읍 평화1길 16, 2층",[건축공사업][04-1125][정상]
(주)가온종합건설,김선영,031-401-0475,"(15462) 경기도 안산시 단원구 고잔동 724 ,1202호",[건축공사업][10-2405][정상]
(주)가온종합건설,김보해,043-883-3394,"(27661) 충청북도 음성군 대소면 대금로 585-3,201호",[건축공사업][02-1089][정상]
(주)가온종합건설,김지훈,032-349-9916,"(14608) 경기도 부천시 중동 769-4, 201호 (하이트뷰)",[건축공사업][10-3534][정상]
(주)가온종합건설산업,장석민,032-252-5050,"(22372) 인천광역시 중구 운남동 1503-2 , 다인우리가3차 101호",[건축공사업][04-1083][정상]
(주)가우디자인,송승수,02-548-6368,"(04784) 서울특별시 성동구 성수동2가 329 에이동 16층 1609호, 1610호(성수동2가)",[건축공사업][01-3544][정상]/[실내건축공사업][96-서울-01-92][대업종전환]/[실내건축공사업][96-서울-01-92][정상]/  ㄴ(주력분야:실내건축공사)
(주)가우디홀딩스,민병제,02-595-5605,"(07354) 서울특별시 영등포구 신길동 449-3 , 3층307호(신길동, 소소방)",[건축공사업][01-4732][정상]
(주)가원건설,강형미,063-466-7333,"(54140) 전라북도 군산시 나운동 115-1 , 3층",[건축공사업][14-0463][정상]
(주)가원건설산업,노동옥,062-529-3161,(61688) 광주광역시 남구 봉선동 1124-9 4층,[건축공사업][150781][정상]
(주)가윤,박종훈,02-3409-3396,(05018) 서울특별시 광진구 화양동 9-91 캠퍼스 프라자 3층,[건축공사업][265][정상]
(주)가은종합건설,김병화,02-447-6800,(04975) 서울특별시 광진구 구의동 70-28,[건축공사업][01-3255][정상]
(주)가인건설디자인,신민정,053-286-2100,(42464) 대구광역시 남구 대명동 1714-5 202호 1호실,[건축공사업][03-0844][정상]/[실내건축공사업][대구동구2012-01-1][대업종전환]/[실내건축공사업][대구동구2012-01-1][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][대구달성군2020-07-02][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][대구동구2012-29-1][정상]/[금속구조물ㆍ창호ㆍ온실공사업][대구달성군2020-07-02][대업종전환]
(주)가인건설알앤씨,최현정,031-656-2380,(17846) 경기도 평택시 비전동 38-4，302호,[건축공사업][10-3917][정상]/[실내건축공사업][평택 19-01-0001][대업종전환]/[실내건축공사업][평택 19-01-0001][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][평택 16-29-0003][정상]
(주)가인종합건설,김윤희,062-223-1145,(62264) 광주광역시 광산구 월계동 777-2,[건축공사업][150597][정상]
(주)가인종합건설,박태준,061-334-4055,(58209) 전라남도 나주시 노안면 장동리 229-2,[건축공사업][제150560호][정상]
(주)가인종합건설,"조민준,송진석",043-878-9860,"(27631) 충청북도 음성군 금왕읍 내송리 277-1, 가동 102호",[건축공사업][10-5631][정상]
(주)가인택씨앤알,박왕기,031-758-3345,(13497) 경기도 성남시 분당구 야탑동 353-2 ， 동아프라자 308호,[건축공사업][10-3174][정상]/[실내건축공사업][성남20-1-9][대업종전환]/[실내건축공사업][성남20-1-9][폐업 : 2022-01-07]/  ㄴ(주력분야:실내건축공사)/[도장ㆍ습식방수ㆍ석공사업][성남-22-라-3][정상]/  ㄴ(주력분야:습식ㆍ방수공사)
(주)가인하우징,이태관,031-284-4884,"(16988) 경기도 용인시 기흥구 중동 673 라비스타 B동 201호(중동, 라비스타)",[건축공사업][10-3504][정상]
(주)가지종합건설,강성훈,02-2038-7798,"(04781) 서울특별시 성동구 성수동2가 308-4 , 1703호(성수동2가, 서울숲코오롱디지털타워)",[건축공사업][01-4846][정상]
(주)가포건설,김종훈,062-262-0235,(58524) 전라남도 무안군 무안읍 성내리 161 2층,[토목공사업][151074][정상]/[건축공사업][05-0659][정상]/[시설물유지관리업][경북성주2013-29-1][정상]
(주)가함,양명주,02-2294-7030,"(08377) 서울특별시 구로구 구로동 184-1 , 913호(구로동, 우림이비지센터2차)",[건축공사업][01-4372][정상]
(주)가현건설,윤소라,053-794-1183,(42052) 대구광역시 수성구 만촌동 991-48 대경하이빌 지하층102호,[건축공사업][03-0794][정상]/[실내건축공사업][수성-20-01-03][대업종전환]/[실내건축공사업][수성-20-01-03][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][수성-18-29-03][정상]
(주)가화종합건설,권효순,042-488-8404,(35262) 대전광역시 서구 탄방동 675， 202호(둔산탑스빌),[건축공사업][06-0213][정상]
(주)감솔건설,정재호,053-744-2124,(41954) 대구광역시 중구 대봉동 111-1 청운맨션상가 12동 203호,[건축공사업][03-0767][정상]/[시설물유지관리업][대구중구 2018-29-01][정상]
(주)감우종합건설,안윤숙,043-262-4004,(28805) 충청북도 청주시 서원구 장암동 157-21,[건축공사업][12-0347][정상]
(주)갑을건설,김종욱,051-552-3331,(47875) 부산광역시 동래구 사직동 99-2 제10층 제1001호,[건축공사업][02-0073][정상]
(주)갑인,김홍윤,052-260-5706,(44505) 울산광역시 중구 반구동 797-7 202호(리버뷰상가),[건축공사업][07-0381][정상]/[시설물유지관리업][울산남구2008-29-02][정상]
(주)강건종합건설,김영환,02-2690-5333,(07938) 서울 양천구 신정동 882-16,[건축공사업][01-1709][정상]/[조경공사업][01-0208][정상]
(주)강남건설건축사사무소,전상목,02-3672-0405,(06068) 서울특별시 강남구 청담동 46-20，402호(대웅빌딩),[건축공사업][01-3467][정상]/[실내건축공사업][서초-14-01-09][대업종전환]/[실내건축공사업][송파-09-01-21][폐업 : 2013-10-16]/[실내건축공사업][서초-14-01-09][정상]/  ㄴ(주력분야:실내건축공사)
